,Threshold,Precision,Recall,AUC
0,0.1142849470427116,0.3918269230769231,1.0,0.3655222589683326
1,0.11962456395729862,0.39036144578313253,0.9938650306748467,0.3655222589683326
2,0.1201689317114435,0.391304347826087,0.9938650306748467,0.3655222589683326
3,0.12711371138986505,0.3898305084745763,0.9877300613496932,0.3655222589683326
4,0.1274152525832118,0.3907766990291262,0.9877300613496932,0.3655222589683326
5,0.13128082035933564,0.39172749391727496,0.9877300613496932,0.3655222589683326
6,0.15786323088418186,0.3902439024390244,0.9815950920245399,0.3655222589683326
7,0.16651957051537625,0.38875305623471884,0.9754601226993865,0.3655222589683326
8,0.1670494945999212,0.3872549019607843,0.9693251533742331,0.3655222589683326
9,0.16723999215936164,0.3882063882063882,0.9693251533742331,0.3655222589683326
10,0.16792858828617688,0.3891625615763547,0.9693251533742331,0.3655222589683326
11,0.17611448554505552,0.39012345679012345,0.9693251533742331,0.3655222589683326
12,0.17867883347465274,0.3910891089108911,0.9693251533742331,0.3655222589683326
13,0.17988593119345211,0.39303482587064675,0.9693251533742331,0.3655222589683326
14,0.1810460128640077,0.3915211970074813,0.9631901840490797,0.3655222589683326
15,0.18406788109785674,0.3925,0.9631901840490797,0.3655222589683326
16,0.1875515920303878,0.39348370927318294,0.9631901840490797,0.3655222589683326
17,0.1899860857345991,0.3944723618090452,0.9631901840490797,0.3655222589683326
18,0.1925941850559123,0.3929471032745592,0.9570552147239264,0.3655222589683326
19,0.19538881781390063,0.39141414141414144,0.950920245398773,0.3655222589683326
20,0.19669497623039714,0.3924050632911392,0.950920245398773,0.3655222589683326
21,0.19750575238279247,0.39086294416243655,0.9447852760736196,0.3655222589683326
22,0.20005254419295465,0.3893129770992366,0.9386503067484663,0.3655222589683326
23,0.2019397011451414,0.3903061224489796,0.9386503067484663,0.3655222589683326
24,0.20405151101020028,0.391304347826087,0.9386503067484663,0.3655222589683326
25,0.20529720489139577,0.38974358974358975,0.9325153374233128,0.3655222589683326
26,0.2056511099639388,0.38817480719794345,0.9263803680981595,0.3655222589683326
27,0.2057755295442966,0.38917525773195877,0.9263803680981595,0.3655222589683326
28,0.20641781651184737,0.3875968992248062,0.9202453987730062,0.3655222589683326
29,0.20656757283921537,0.38860103626943004,0.9202453987730062,0.3655222589683326
30,0.20834644755453982,0.38961038961038963,0.9202453987730062,0.3655222589683326
31,0.2107613632604068,0.390625,0.9202453987730062,0.3655222589683326
32,0.2122123722521782,0.38903394255874674,0.9141104294478528,0.3655222589683326
33,0.21221595204518706,0.3884514435695538,0.9079754601226994,0.3655222589683326
34,0.2131269110267832,0.3868421052631579,0.901840490797546,0.3655222589683326
35,0.21365289920857275,0.38786279683377306,0.901840490797546,0.3655222589683326
36,0.2163997667955554,0.3862433862433862,0.8957055214723927,0.3655222589683326
37,0.21657321966483734,0.38461538461538464,0.8895705521472392,0.3655222589683326
38,0.218167899114051,0.38563829787234044,0.8895705521472392,0.3655222589683326
39,0.2206006383032557,0.384,0.8834355828220859,0.3655222589683326
40,0.22162963815117864,0.3850267379679144,0.8834355828220859,0.3655222589683326
41,0.22180609639326382,0.38337801608579086,0.8773006134969326,0.3655222589683326
42,0.22205410057613248,0.3817204301075269,0.8711656441717791,0.3655222589683326
43,0.2262312507030226,0.38274932614555257,0.8711656441717791,0.3655222589683326
44,0.22734271298661549,0.3810810810810811,0.8650306748466258,0.3655222589683326
45,0.22770167158750895,0.3794037940379404,0.8588957055214724,0.3655222589683326
46,0.22853767232044517,0.3804347826086957,0.8588957055214724,0.3655222589683326
47,0.23228475244980598,0.3787465940054496,0.852760736196319,0.3655222589683326
48,0.23291792523438085,0.3770491803278688,0.8466257668711656,0.3655222589683326
49,0.23341155410156306,0.3780821917808219,0.8466257668711656,0.3655222589683326
50,0.2338884520698978,0.3791208791208791,0.8466257668711656,0.3655222589683326
51,0.23538715909683006,0.3774104683195592,0.8404907975460123,0.3655222589683326
52,0.23846254276795742,0.3784530386740331,0.8404907975460123,0.3655222589683326
53,0.23890002141163305,0.37950138504155123,0.8404907975460123,0.3655222589683326
54,0.2389672609322872,0.37777777777777777,0.8343558282208589,0.3655222589683326
55,0.2396734757070965,0.3770949720670391,0.8282208588957055,0.3655222589683326
56,0.24109104085902994,0.37815126050420167,0.8282208588957055,0.3655222589683326
57,0.24418654523955186,0.3792134831460674,0.8282208588957055,0.3655222589683326
58,0.2446929428338381,0.37746478873239436,0.8220858895705522,0.3655222589683326
59,0.2449584818907089,0.3757062146892655,0.8159509202453987,0.3655222589683326
60,0.2493480177745872,0.37393767705382436,0.8098159509202454,0.3655222589683326
61,0.24989829077926462,0.375,0.8098159509202454,0.3655222589683326
62,0.2499472431054078,0.37606837606837606,0.8098159509202454,0.3655222589683326
63,0.2501186265913824,0.3742857142857143,0.803680981595092,0.3655222589683326
64,0.25012274075726754,0.3746397694524496,0.7975460122699386,0.3655222589683326
65,0.2501431163387746,0.3760932944606414,0.7914110429447853,0.3655222589683326
66,0.2504371179291703,0.3742690058479532,0.7852760736196319,0.3655222589683326
67,0.2504616284452494,0.37168141592920356,0.7730061349693251,0.3655222589683326
68,0.25060460559337566,0.3727810650887574,0.7730061349693251,0.3655222589683326
69,0.25061686610739015,0.37388724035608306,0.7730061349693251,0.3655222589683326
70,0.25063324677707743,0.375,0.7730061349693251,0.3655222589683326
71,0.250657770069457,0.36645962732919257,0.7239263803680982,0.3655222589683326
72,0.25066189013924334,0.367601246105919,0.7239263803680982,0.3655222589683326
73,0.25073547040170857,0.36875,0.7239263803680982,0.3655222589683326
74,0.2507600003491961,0.3667711598746082,0.7177914110429447,0.3655222589683326
75,0.25076814464478697,0.36507936507936506,0.7055214723926381,0.3655222589683326
76,0.2507762891163572,0.3662420382165605,0.7055214723926381,0.3655222589683326
77,0.2509276316626747,0.36245954692556637,0.6871165644171779,0.3655222589683326
78,0.2509889907815993,0.3588039867109635,0.6625766871165644,0.3655222589683326
79,0.2515293810773992,0.36,0.6625766871165644,0.3655222589683326
80,0.25157854575401867,0.35906040268456374,0.656441717791411,0.3655222589683326
81,0.2529504234703581,0.3602693602693603,0.656441717791411,0.3655222589683326
82,0.2531327843461696,0.3614864864864865,0.656441717791411,0.3655222589683326
83,0.25495725685916704,0.3593220338983051,0.6503067484662577,0.3655222589683326
84,0.25671858001102493,0.36054421768707484,0.6503067484662577,0.3655222589683326
85,0.25682243498830976,0.363013698630137,0.6503067484662577,0.3655222589683326
86,0.2568389825618693,0.36082474226804123,0.6441717791411042,0.3655222589683326
87,0.25731234378926604,0.3620689655172414,0.6441717791411042,0.3655222589683326
88,0.25831167205345384,0.3633217993079585,0.6441717791411042,0.3655222589683326
89,0.25920857908519385,0.3645833333333333,0.6441717791411042,0.3655222589683326
90,0.2598128097549205,0.36585365853658536,0.6441717791411042,0.3655222589683326
91,0.2607841655274369,0.36363636363636365,0.6380368098159509,0.3655222589683326
92,0.2623225506198026,0.36140350877192984,0.6319018404907976,0.3655222589683326
93,0.26274804725117257,0.3626760563380282,0.6319018404907976,0.3655222589683326
94,0.26289557812818737,0.36395759717314485,0.6319018404907976,0.3655222589683326
95,0.2629967960921676,0.36524822695035464,0.6319018404907976,0.3655222589683326
96,0.26302635646503364,0.36298932384341637,0.6257668711656442,0.3655222589683326
97,0.26401846123613454,0.36428571428571427,0.6257668711656442,0.3655222589683326
98,0.2643415033767473,0.36200716845878134,0.6196319018404908,0.3655222589683326
99,0.26462395715728754,0.36330935251798563,0.6196319018404908,0.3655222589683326
100,0.2660367491838756,0.36462093862815886,0.6196319018404908,0.3655222589683326
101,0.26666204274608557,0.36231884057971014,0.6134969325153374,0.3655222589683326
102,0.26858566359470776,0.36,0.6073619631901841,0.3655222589683326
103,0.26889356841161743,0.3613138686131387,0.6073619631901841,0.3655222589683326
104,0.2690989622221047,0.3626373626373626,0.6073619631901841,0.3655222589683326
105,0.26912464341714526,0.36162361623616235,0.6012269938650306,0.3655222589683326
106,0.2692060116649972,0.362962962962963,0.6012269938650306,0.3655222589683326
107,0.26940723873591316,0.3643122676579926,0.6012269938650306,0.3655222589683326
108,0.27003732838428074,0.3656716417910448,0.6012269938650306,0.3655222589683326
109,0.27071989827058357,0.36329588014981273,0.5950920245398773,0.3655222589683326
110,0.27471275589689215,0.36466165413533835,0.5950920245398773,0.3655222589683326
111,0.27548950987247717,0.3622641509433962,0.588957055214724,0.3655222589683326
112,0.275550391163659,0.35984848484848486,0.5828220858895705,0.3655222589683326
113,0.27575457110817553,0.3612167300380228,0.5828220858895705,0.3655222589683326
114,0.2763938897642862,0.36259541984732824,0.5828220858895705,0.3655222589683326
115,0.27809690286643307,0.36398467432950193,0.5828220858895705,0.3655222589683326
116,0.27949378815327913,0.36538461538461536,0.5828220858895705,0.3655222589683326
117,0.2813217357202756,0.3667953667953668,0.5828220858895705,0.3655222589683326
118,0.28184999502214086,0.3643410852713178,0.5766871165644172,0.3655222589683326
119,0.28190285408611304,0.3657587548638132,0.5766871165644172,0.3655222589683326
120,0.2819248452301927,0.3671875,0.5766871165644172,0.3655222589683326
121,0.28202718265243726,0.3686274509803922,0.5766871165644172,0.3655222589683326
122,0.2821936865468053,0.3700787401574803,0.5766871165644172,0.3655222589683326
123,0.28316002480269303,0.3715415019762846,0.5766871165644172,0.3655222589683326
124,0.28441984173811286,0.373015873015873,0.5766871165644172,0.3655222589683326
125,0.28783918379602985,0.3705179282868526,0.5705521472392638,0.3655222589683326
126,0.2883782588092659,0.368,0.5644171779141104,0.3655222589683326
127,0.2884015655983541,0.36947791164658633,0.5644171779141104,0.3655222589683326
128,0.28842836197852884,0.3709677419354839,0.5644171779141104,0.3655222589683326
129,0.28845065769514217,0.3684210526315789,0.558282208588957,0.3655222589683326
130,0.2884774567875041,0.3699186991869919,0.558282208588957,0.3655222589683326
131,0.28851326268481514,0.3673469387755102,0.5521472392638037,0.3655222589683326
132,0.2885578629459775,0.36475409836065575,0.5460122699386503,0.3655222589683326
133,0.28872321984987587,0.3662551440329218,0.5460122699386503,0.3655222589683326
134,0.2893805918606634,0.3677685950413223,0.5460122699386503,0.3655222589683326
135,0.2923780261892209,0.36929460580912865,0.5460122699386503,0.3655222589683326
136,0.2933518158018754,0.37083333333333335,0.5460122699386503,0.3655222589683326
137,0.2944457613369457,0.3682008368200837,0.5398773006134969,0.3655222589683326
138,0.2951289002334282,0.36554621848739494,0.5337423312883436,0.3655222589683326
139,0.2952058272914955,0.3644067796610169,0.5276073619631901,0.3655222589683326
140,0.29545887857046466,0.3659574468085106,0.5276073619631901,0.3655222589683326
141,0.3013968067384217,0.36752136752136755,0.5276073619631901,0.3655222589683326
142,0.30341161146586487,0.3648068669527897,0.5214723926380368,0.3655222589683326
143,0.3045238256563686,0.36637931034482757,0.5214723926380368,0.3655222589683326
144,0.30458366906317796,0.36796536796536794,0.5214723926380368,0.3655222589683326
145,0.3056895395167609,0.3695652173913043,0.5214723926380368,0.3655222589683326
146,0.3065619997080849,0.37117903930131,0.5214723926380368,0.3655222589683326
147,0.3071352585330644,0.37280701754385964,0.5214723926380368,0.3655222589683326
148,0.3079243928965265,0.3744493392070485,0.5214723926380368,0.3655222589683326
149,0.3083741162724884,0.37168141592920356,0.5153374233128835,0.3655222589683326
150,0.3085043379138845,0.375,0.5153374233128835,0.3655222589683326
151,0.30853219227029666,0.37668161434977576,0.5153374233128835,0.3655222589683326
152,0.30864830422597267,0.3783783783783784,0.5153374233128835,0.3655222589683326
153,0.3088386820805364,0.3755656108597285,0.50920245398773,0.3655222589683326
154,0.3092340755347581,0.37727272727272726,0.50920245398773,0.3655222589683326
155,0.30952192323290956,0.3789954337899543,0.50920245398773,0.3655222589683326
156,0.31064223548958636,0.3761467889908257,0.5030674846625767,0.3655222589683326
157,0.315356351239882,0.37327188940092165,0.49693251533742333,0.3655222589683326
158,0.31553961605467234,0.37037037037037035,0.49079754601226994,0.3655222589683326
159,0.31640506113736455,0.37209302325581395,0.49079754601226994,0.3655222589683326
160,0.3168308852744959,0.3691588785046729,0.48466257668711654,0.3655222589683326
161,0.3182026671175741,0.36619718309859156,0.4785276073619632,0.3655222589683326
162,0.32092576774244047,0.36792452830188677,0.4785276073619632,0.3655222589683326
163,0.3222136526155965,0.36492890995260663,0.4723926380368098,0.3655222589683326
164,0.32794205762121537,0.3619047619047619,0.4662576687116564,0.3655222589683326
165,0.32872132002516774,0.36363636363636365,0.4662576687116564,0.3655222589683326
166,0.33030119656072526,0.36538461538461536,0.4662576687116564,0.3655222589683326
167,0.33503606160268606,0.3671497584541063,0.4662576687116564,0.3655222589683326
168,0.3369447981533966,0.36893203883495146,0.4662576687116564,0.3655222589683326
169,0.33819112250455946,0.36585365853658536,0.4601226993865031,0.3655222589683326
170,0.33835535304683656,0.36764705882352944,0.4601226993865031,0.3655222589683326
171,0.33853565408513503,0.3645320197044335,0.4539877300613497,0.3655222589683326
172,0.3515349113952932,0.36633663366336633,0.4539877300613497,0.3655222589683326
173,0.352629836739382,0.36318407960199006,0.44785276073619634,0.3655222589683326
174,0.35453537936123547,0.36,0.44171779141104295,0.3655222589683326
175,0.3573839331678487,0.36180904522613067,0.44171779141104295,0.3655222589683326
176,0.3585599762479686,0.35858585858585856,0.43558282208588955,0.3655222589683326
177,0.35904727709592876,0.3604060913705584,0.43558282208588955,0.3655222589683326
178,0.3600837905067483,0.35714285714285715,0.4294478527607362,0.3655222589683326
179,0.36012290121013724,0.358974358974359,0.4294478527607362,0.3655222589683326
180,0.3641393741000457,0.36082474226804123,0.4294478527607362,0.3655222589683326
181,0.37079110768202395,0.3626943005181347,0.4294478527607362,0.3655222589683326
182,0.3735834355539068,0.3645833333333333,0.4294478527607362,0.3655222589683326
183,0.37391078224753277,0.35978835978835977,0.4171779141104294,0.3655222589683326
184,0.3748915089524281,0.35638297872340424,0.4110429447852761,0.3655222589683326
185,0.37682769355416584,0.3582887700534759,0.4110429447852761,0.3655222589683326
186,0.3768807032860887,0.3548387096774194,0.4049079754601227,0.3655222589683326
187,0.3782332262325963,0.35135135135135137,0.3987730061349693,0.3655222589683326
188,0.3783582000580361,0.3532608695652174,0.3987730061349693,0.3655222589683326
189,0.38868378178749635,0.3551912568306011,0.3987730061349693,0.3655222589683326
190,0.3920309174433663,0.35714285714285715,0.3987730061349693,0.3655222589683326
191,0.3942718179534174,0.35359116022099446,0.39263803680981596,0.3655222589683326
192,0.39489563138387024,0.35555555555555557,0.39263803680981596,0.3655222589683326
193,0.39968678548536596,0.35195530726256985,0.38650306748466257,0.3655222589683326
194,0.3999322252029008,0.3539325842696629,0.38650306748466257,0.3655222589683326
195,0.4070239419806156,0.3559322033898305,0.38650306748466257,0.3655222589683326
196,0.40933001231685645,0.35795454545454547,0.38650306748466257,0.3655222589683326
197,0.40966151973199444,0.36,0.38650306748466257,0.3655222589683326
198,0.4097638056952126,0.3546511627906977,0.37423312883435583,0.3655222589683326
199,0.4108063855953442,0.3567251461988304,0.37423312883435583,0.3655222589683326
200,0.4120259369512969,0.35294117647058826,0.36809815950920244,0.3655222589683326
201,0.4139106416201792,0.35714285714285715,0.36809815950920244,0.3655222589683326
202,0.41666018886219297,0.3532934131736527,0.3619631901840491,0.3655222589683326
203,0.4185157844839249,0.3493975903614458,0.3558282208588957,0.3655222589683326
204,0.42057256065721066,0.34545454545454546,0.3496932515337423,0.3655222589683326
205,0.4210625909885616,0.3475609756097561,0.3496932515337423,0.3655222589683326
206,0.42202746944187414,0.3496932515337423,0.3496932515337423,0.3655222589683326
207,0.4220422142329011,0.345679012345679,0.34355828220858897,0.3655222589683326
208,0.4255949315173158,0.34782608695652173,0.34355828220858897,0.3655222589683326
209,0.4279268294795266,0.34375,0.3374233128834356,0.3655222589683326
210,0.4301364098830857,0.34591194968553457,0.3374233128834356,0.3655222589683326
211,0.43291232552606895,0.34177215189873417,0.3312883435582822,0.3655222589683326
212,0.43355078218389737,0.34394904458598724,0.3312883435582822,0.3655222589683326
213,0.4347001505547383,0.33974358974358976,0.32515337423312884,0.3655222589683326
214,0.4356816729258354,0.3419354838709677,0.32515337423312884,0.3655222589683326
215,0.4356977237304928,0.34415584415584416,0.32515337423312884,0.3655222589683326
216,0.4363827688121008,0.33986928104575165,0.31901840490797545,0.3655222589683326
217,0.4371396022257643,0.34210526315789475,0.31901840490797545,0.3655222589683326
218,0.4387138019355103,0.3443708609271523,0.31901840490797545,0.3655222589683326
219,0.4395439727937728,0.3466666666666667,0.31901840490797545,0.3655222589683326
220,0.44050553190261815,0.348993288590604,0.31901840490797545,0.3655222589683326
221,0.440948655215294,0.35135135135135137,0.31901840490797545,0.3655222589683326
222,0.4415924804240315,0.3448275862068966,0.3067484662576687,0.3655222589683326
223,0.4419025266777916,0.3472222222222222,0.3067484662576687,0.3655222589683326
224,0.4430587509300192,0.34965034965034963,0.3067484662576687,0.3655222589683326
225,0.44331352544454183,0.34507042253521125,0.3006134969325153,0.3655222589683326
226,0.4433580321153595,0.3404255319148936,0.294478527607362,0.3655222589683326
227,0.44467268567013735,0.3357142857142857,0.2883435582822086,0.3655222589683326
228,0.4456267347484402,0.3381294964028777,0.2883435582822086,0.3655222589683326
229,0.45098035803456193,0.3357664233576642,0.2822085889570552,0.3655222589683326
230,0.4532435591262388,0.3382352941176471,0.2822085889570552,0.3655222589683326
231,0.45354844801092165,0.34074074074074073,0.2822085889570552,0.3655222589683326
232,0.4559387091297482,0.3358208955223881,0.27607361963190186,0.3655222589683326
233,0.4566198262523303,0.3383458646616541,0.27607361963190186,0.3655222589683326
234,0.457434382140573,0.3409090909090909,0.27607361963190186,0.3655222589683326
235,0.46068735494293567,0.33587786259541985,0.26993865030674846,0.3655222589683326
236,0.46149375435342077,0.3384615384615385,0.26993865030674846,0.3655222589683326
237,0.4652468990288413,0.3333333333333333,0.26380368098159507,0.3655222589683326
238,0.4688291568051256,0.3359375,0.26380368098159507,0.3655222589683326
239,0.46945867155017695,0.33858267716535434,0.26380368098159507,0.3655222589683326
240,0.4723014026518104,0.336,0.25766871165644173,0.3655222589683326
241,0.47285652752298596,0.3387096774193548,0.25766871165644173,0.3655222589683326
242,0.47321966937559495,0.3333333333333333,0.25153374233128833,0.3655222589683326
243,0.47703979560447085,0.32786885245901637,0.24539877300613497,0.3655222589683326
244,0.47780099491738837,0.32231404958677684,0.2392638036809816,0.3655222589683326
245,0.4787423341771712,0.325,0.2392638036809816,0.3655222589683326
246,0.48069760618090834,0.3277310924369748,0.2392638036809816,0.3655222589683326
247,0.4822888237409177,0.3220338983050847,0.2331288343558282,0.3655222589683326
248,0.48313647598520076,0.3247863247863248,0.2331288343558282,0.3655222589683326
249,0.48981879727823013,0.3275862068965517,0.2331288343558282,0.3655222589683326
250,0.49343071726661947,0.33043478260869563,0.2331288343558282,0.3655222589683326
251,0.49484067713110524,0.3333333333333333,0.2331288343558282,0.3655222589683326
252,0.49669454817305203,0.3274336283185841,0.22699386503067484,0.3655222589683326
253,0.4968002773413639,0.32142857142857145,0.22085889570552147,0.3655222589683326
254,0.4972037828118113,0.32432432432432434,0.22085889570552147,0.3655222589683326
255,0.49895945880880993,0.3181818181818182,0.2147239263803681,0.3655222589683326
256,0.5003716886819322,0.3211009174311927,0.2147239263803681,0.3655222589683326
257,0.5006961224174037,0.32407407407407407,0.2147239263803681,0.3655222589683326
258,0.5014335809969713,0.3177570093457944,0.2085889570552147,0.3655222589683326
259,0.5036734586302561,0.3113207547169811,0.20245398773006135,0.3655222589683326
260,0.507568017302223,0.3047619047619048,0.19631901840490798,0.3655222589683326
261,0.5081327739986407,0.3076923076923077,0.19631901840490798,0.3655222589683326
262,0.508374151318224,0.3106796116504854,0.19631901840490798,0.3655222589683326
263,0.5090394446815102,0.3137254901960784,0.19631901840490798,0.3655222589683326
264,0.5100366089732331,0.31683168316831684,0.19631901840490798,0.3655222589683326
265,0.5106118089863475,0.32,0.19631901840490798,0.3655222589683326
266,0.513177501983822,0.32323232323232326,0.19631901840490798,0.3655222589683326
267,0.5180641039890647,0.3163265306122449,0.1901840490797546,0.3655222589683326
268,0.519690593117946,0.31958762886597936,0.1901840490797546,0.3655222589683326
269,0.5218892749855935,0.3229166666666667,0.1901840490797546,0.3655222589683326
270,0.5233341185610227,0.3157894736842105,0.18404907975460122,0.3655222589683326
271,0.5298991370583069,0.3191489361702128,0.18404907975460122,0.3655222589683326
272,0.5317565680137185,0.32608695652173914,0.18404907975460122,0.3655222589683326
273,0.541908221791763,0.31868131868131866,0.17791411042944785,0.3655222589683326
274,0.5429890707314856,0.32222222222222224,0.17791411042944785,0.3655222589683326
275,0.5438377301677532,0.3146067415730337,0.17177914110429449,0.3655222589683326
276,0.5447998487077566,0.3181818181818182,0.17177914110429449,0.3655222589683326
277,0.5481000594793008,0.3218390804597701,0.17177914110429449,0.3655222589683326
278,0.5493359722136633,0.313953488372093,0.1656441717791411,0.3655222589683326
279,0.5505865287914166,0.3176470588235294,0.1656441717791411,0.3655222589683326
280,0.5537082486098945,0.30952380952380953,0.15950920245398773,0.3655222589683326
281,0.5560709612206994,0.3132530120481928,0.15950920245398773,0.3655222589683326
282,0.557797908160074,0.3170731707317073,0.15950920245398773,0.3655222589683326
283,0.561188651844068,0.32098765432098764,0.15950920245398773,0.3655222589683326
284,0.5622273687095211,0.325,0.15950920245398773,0.3655222589683326
285,0.5634954000442529,0.3291139240506329,0.15950920245398773,0.3655222589683326
286,0.5655548858715226,0.3333333333333333,0.15950920245398773,0.3655222589683326
287,0.5662728504318095,0.33766233766233766,0.15950920245398773,0.3655222589683326
288,0.5678968139498839,0.32894736842105265,0.15337423312883436,0.3655222589683326
289,0.5753716571787345,0.3333333333333333,0.15337423312883436,0.3655222589683326
290,0.582917530269727,0.33783783783783783,0.15337423312883436,0.3655222589683326
291,0.5838517079258585,0.3424657534246575,0.15337423312883436,0.3655222589683326
292,0.5839408437332407,0.3472222222222222,0.15337423312883436,0.3655222589683326
293,0.5889835430899582,0.352112676056338,0.15337423312883436,0.3655222589683326
294,0.5906794102705638,0.35714285714285715,0.15337423312883436,0.3655222589683326
295,0.5948042802412669,0.36231884057971014,0.15337423312883436,0.3655222589683326
296,0.6005737371825417,0.36764705882352944,0.15337423312883436,0.3655222589683326
297,0.6020396523640138,0.3582089552238806,0.147239263803681,0.3655222589683326
298,0.6023880168090627,0.3484848484848485,0.1411042944785276,0.3655222589683326
299,0.6031053693521105,0.35384615384615387,0.1411042944785276,0.3655222589683326
300,0.6043751099814522,0.34375,0.13496932515337423,0.3655222589683326
301,0.6093072897313058,0.3333333333333333,0.12883435582822086,0.3655222589683326
302,0.613316028498474,0.3387096774193548,0.12883435582822086,0.3655222589683326
303,0.6182819295273446,0.3442622950819672,0.12883435582822086,0.3655222589683326
304,0.6226996486258556,0.3333333333333333,0.12269938650306748,0.3655222589683326
305,0.6347147005676328,0.3389830508474576,0.12269938650306748,0.3655222589683326
306,0.6359964502163493,0.3448275862068966,0.12269938650306748,0.3655222589683326
307,0.6365155027854404,0.3508771929824561,0.12269938650306748,0.3655222589683326
308,0.6372468731630133,0.35714285714285715,0.12269938650306748,0.3655222589683326
309,0.637500775180884,0.36363636363636365,0.12269938650306748,0.3655222589683326
310,0.6378667955416515,0.37037037037037035,0.12269938650306748,0.3655222589683326
311,0.6446748225044816,0.37735849056603776,0.12269938650306748,0.3655222589683326
312,0.6449837793381357,0.38461538461538464,0.12269938650306748,0.3655222589683326
313,0.6456412404619764,0.39215686274509803,0.12269938650306748,0.3655222589683326
314,0.6463113977228739,0.40816326530612246,0.12269938650306748,0.3655222589683326
315,0.6470389622499608,0.3958333333333333,0.1165644171779141,0.3655222589683326
316,0.650048874056325,0.40425531914893614,0.1165644171779141,0.3655222589683326
317,0.6517507207751365,0.41304347826086957,0.1165644171779141,0.3655222589683326
318,0.6560778611639514,0.4,0.11042944785276074,0.3655222589683326
319,0.659504672343114,0.38636363636363635,0.10429447852760736,0.3655222589683326
320,0.6610753075482897,0.3953488372093023,0.10429447852760736,0.3655222589683326
321,0.6698588186464293,0.38095238095238093,0.09815950920245399,0.3655222589683326
322,0.6752730958356173,0.3902439024390244,0.09815950920245399,0.3655222589683326
323,0.6760209884174829,0.375,0.09202453987730061,0.3655222589683326
324,0.6808935211092387,0.38461538461538464,0.09202453987730061,0.3655222589683326
325,0.6829924839869486,0.39473684210526316,0.09202453987730061,0.3655222589683326
326,0.6846653251903212,0.40540540540540543,0.09202453987730061,0.3655222589683326
327,0.6882631925158899,0.4166666666666667,0.09202453987730061,0.3655222589683326
328,0.6913872544508596,0.42857142857142855,0.09202453987730061,0.3655222589683326
329,0.6923932606558886,0.3939393939393939,0.07975460122699386,0.3655222589683326
330,0.7001721072629647,0.40625,0.07975460122699386,0.3655222589683326
331,0.710474605561336,0.41935483870967744,0.07975460122699386,0.3655222589683326
332,0.7145898934855163,0.4,0.0736196319018405,0.3655222589683326
333,0.7158984422889985,0.41379310344827586,0.0736196319018405,0.3655222589683326
334,0.7187685502992224,0.42857142857142855,0.0736196319018405,0.3655222589683326
335,0.7223642534506165,0.4444444444444444,0.0736196319018405,0.3655222589683326
336,0.7364094993462295,0.4230769230769231,0.06748466257668712,0.3655222589683326
337,0.7373575880959921,0.44,0.06748466257668712,0.3655222589683326
338,0.7380132928251303,0.4782608695652174,0.06748466257668712,0.3655222589683326
339,0.742822079499316,0.5,0.06748466257668712,0.3655222589683326
340,0.746047680917305,0.47619047619047616,0.06134969325153374,0.3655222589683326
341,0.7613376458410324,0.45,0.05521472392638037,0.3655222589683326
342,0.7637766080424593,0.47368421052631576,0.05521472392638037,0.3655222589683326
343,0.7644260288826265,0.5,0.05521472392638037,0.3655222589683326
344,0.7651024231171247,0.47058823529411764,0.049079754601226995,0.3655222589683326
345,0.7689473337621712,0.5,0.049079754601226995,0.3655222589683326
346,0.7731661084290016,0.4666666666666667,0.04294478527607362,0.3655222589683326
347,0.7776624109787172,0.42857142857142855,0.03680981595092025,0.3655222589683326
348,0.7782217686685347,0.46153846153846156,0.03680981595092025,0.3655222589683326
349,0.7874731176381353,0.4166666666666667,0.03067484662576687,0.3655222589683326
350,0.7961231887521552,0.36363636363636365,0.024539877300613498,0.3655222589683326
351,0.800559227483266,0.3,0.018404907975460124,0.3655222589683326
352,0.8085848858966703,0.3333333333333333,0.018404907975460124,0.3655222589683326
353,0.8183926408021295,0.375,0.018404907975460124,0.3655222589683326
354,0.8239657599589861,0.2857142857142857,0.012269938650306749,0.3655222589683326
355,0.8257100488970176,0.3333333333333333,0.012269938650306749,0.3655222589683326
356,0.8310755417480125,0.2,0.006134969325153374,0.3655222589683326
357,0.8495448560579326,0.25,0.006134969325153374,0.3655222589683326
358,0.9032477027400079,0.0,0.0,0.3655222589683326
359,0.9082889937213995,0.0,0.0,0.3655222589683326
360,0.9147493017822592,0.0,0.0,0.3655222589683326
